year,period,value,footnote_code,footnote_text,supersector_name,industry_name,seasonal_text,data_type_text,series_id,seasonal,begin_year,begin_period,end_year,end_period,serialid
1972,December,104.15,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540030,U,1972,M01,2015,September,1861
1975,M01,122.53,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540030,U,1972,M01,2015,September,144
1972,October,101.40,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540030,U,1972,M01,2015,September,1863
1973,M01,101.06,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540030,U,1972,M01,2015,September,146
1972,August,124.24,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540030,U,1972,M01,2015,September,1865
1989,M01,32.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,148
1972,June,108.19,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540030,U,1972,M01,2015,September,1867
1987,M01,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,150
1972,March,101.57,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4348540030,U,1972,M01,2015,September,1870
1985,M01,31.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,152
1989,December,31.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1872
1983,M01,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,154
1989,October,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1874
1981,M01,32.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,156
1989,August,30.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1876
1989,July,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1877
1979,M01,32.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,158
1989,May,31.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1879
1977,M01,31.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,160
1989,March,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1881
1975,M01,32.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,162
1988,December,32.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1883
1973,M01,31.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,164
1988,October,33.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1885
1989,M01,269.12,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,166
1988,August,32.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1887
1987,M01,240.60,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,168
1988,June,32.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1889
1985,M01,215.40,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,170
1984,M01,212.98,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,171
1988,April,31.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1891
1982,M01,204.59,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,173
1988,February,31.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1893
1980,M01,172.04,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,175
1987,November,30.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1895
1978,M01,144.92,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,177
1987,September,31.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1897
1976,M01,134.53,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,179
1987,July,31.1,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1899
1974,M01,112.58,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,181
1987,May,31.1,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1901
1972,M01,104.83,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540030,S,1972,M01,2015,September,183
1987,March,31.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1903
1989,M01,37.4,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,185
1986,December,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1905
1987,M01,37.7,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,187
1986,October,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1907
1985,M01,38.3,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,189
1986,August,32.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1909
1983,M01,37.7,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,191
1986,June,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1911
1981,M01,39.1,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,193
1986,April,31.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1913
1979,M01,39.2,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,195
1986,February,31.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1915
1977,M01,39.3,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,197
1985,November,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1917
1975,M01,40.0,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,199
1985,September,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1919
1973,M01,40.4,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000007,U,1972,M01,2015,October,201
1985,July,30.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1921
1989,M01,453.66,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,203
1985,May,32.1,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1923
1987,M01,439.21,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,205
1985,March,32.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1925
1985,February,31.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1926
1985,M01,430.49,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,207
1984,November,32.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1928
1983,M01,411.68,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,209
1984,September,32.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1930
1981,M01,385.92,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,211
1979,M01,331.63,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,213
1984,June,31.6,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1933
1977,M01,286.89,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,215
1984,April,32.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1935
1975,M01,253.20,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,217
1984,February,32.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1937
1973,M01,227.05,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY EARNINGS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CEU4300000030,U,1972,M01,2015,October,219
1983,October,31.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1940
1989,October,37.4,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,221
1983,August,31.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1942
1989,August,37.3,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,223
1983,June,31.1,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1944
1989,June,37.4,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,225
1983,April,31.1,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1946
1989,April,37.8,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,227
1983,February,31.0,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1948
1989,February,37.8,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,229
1982,November,31.3,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1950
1988,November,37.3,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,231
1982,September,31.7,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1952
1988,September,37.3,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,233
1988,August,37.1,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,234
1982,July,30.8,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1954
1988,June,37.2,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,236
1982,May,31.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1956
1988,April,37.4,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,238
1982,March,30.9,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1958
1988,February,37.2,,,Transportation and warehousing,Transportation and warehousing,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4300000007,S,1972,M01,2015,October,240
1981,December,30.2,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1960
1981,November,31.4,,,Transportation and warehousing,School and employee bus transportation,,AVERAGE WEEKLY HOURS OF PRODUCTION AND NONSUPERVISORY EMPLOYEES,CES4348540007,S,1972,M01,2015,September,1961
